timestamp,temperature,humidity,pm2_5,co2
2025-02-11 02:03:13,24.81,45.55,4.0,400.0
2025-02-11 02:04:13,24.81,45.56,4.1,400.0
2025-02-11 02:05:13,24.81,45.53,4.3,400.0
2025-02-11 02:06:13,24.81,45.55,3.9,400.0
2025-02-11 02:07:13,24.81,45.56,4.2,400.0
2025-02-11 02:08:26,24.81,45.56,4.3,400.0
2025-02-11 02:09:26,24.81,45.58,4.4,400.0
2025-02-11 02:10:26,24.81,45.59,4.3,400.0
2025-02-11 02:11:26,24.81,45.56,4.3,400.0
2025-02-11 02:12:26,24.81,45.58,4.1,400.0
2025-02-11 02:13:26,24.805,45.58,4.7,400.0
2025-02-11 02:14:26,24.805,45.57,4.9,400.0
2025-02-11 02:15:26,24.805,45.56,4.2,400.0
2025-02-11 02:16:26,24.805,45.55,4.8,400.0
2025-02-11 02:17:26,24.8,45.56,4.8,400.0
2025-02-11 02:18:26,24.8,45.58,4.4,400.0
2025-02-11 02:19:26,24.8,45.6,4.8,400.0
2025-02-11 02:20:26,24.795,45.59,4.2,400.0
2025-02-11 02:21:26,24.795,45.58,4.3,400.0
2025-02-11 02:22:26,24.795,45.58,4.8,400.0
2025-02-11 02:23:10,24.795,45.6,4.8,400.0
2025-02-11 02:24:10,24.79,45.61,4.6,400.0
2025-02-11 02:25:10,24.79,45.64,4.6,400.0
2025-02-11 02:26:10,24.79,45.67,4.2,400.0
2025-02-11 02:27:10,24.79,45.62,4.1,400.0
2025-02-11 02:28:10,24.79,45.64,4.4,400.0
2025-02-11 02:29:10,24.79,45.65,4.5,400.0
2025-02-11 02:30:10,24.79,45.63,4.4,400.0
2025-02-11 02:31:10,24.79,45.65,4.0,400.0
2025-02-11 02:32:11,24.79,45.64,4.6,400.0
2025-02-11 02:33:11,24.79,45.63,4.5,400.0
2025-02-11 02:34:11,24.795,45.65,4.9,400.0
2025-02-11 02:35:11,24.795,45.63,4.5,400.0
2025-02-11 02:36:11,24.795,45.64,4.6,400.0
2025-02-11 02:37:11,24.795,45.66,4.8,400.0
2025-02-11 02:38:41,24.79,45.66,4.8,400.0
2025-02-11 02:39:41,24.795,45.67,4.7,400.0
2025-02-11 02:40:41,24.795,45.62,4.4,400.0
2025-02-11 02:41:41,24.795,45.65,4.8,400.0
2025-02-11 02:42:41,24.795,45.64,5.2,400.0
2025-02-11 02:43:41,24.795,45.64,4.7,400.0
2025-02-11 02:44:41,24.8,45.64,4.6,400.0
2025-02-11 02:45:41,24.8,45.64,4.6,400.0
2025-02-11 02:46:41,24.8,45.64,4.3,400.0
2025-02-11 02:47:41,24.8,45.65,4.7,400.0
2025-02-11 02:48:41,24.8,45.65,5.2,400.0
2025-02-11 02:49:41,24.8,45.64,4.7,400.0
2025-02-11 02:50:41,24.805,45.62,4.8,400.0
2025-02-11 02:51:41,24.805,45.62,4.5,400.0
2025-02-11 02:52:41,24.805,45.63,4.1,400.0
2025-02-11 02:53:30,24.805,45.64,4.4,400.0
2025-02-11 02:54:30,24.805,45.63,4.3,400.0
2025-02-11 02:55:30,24.805,45.66,4.6,400.0
2025-02-11 02:56:30,24.81,45.67,4.6,400.0
2025-02-11 02:57:30,24.81,45.65,4.6,400.0
2025-02-11 02:58:30,24.81,45.67,4.5,400.0
2025-02-11 02:59:30,24.81,45.64,4.4,400.0
2025-02-11 03:00:30,24.815,45.62,4.5,400.0
2025-02-11 03:01:30,24.815,45.63,4.4,400.0
2025-02-11 03:02:30,24.815,45.64,4.4,400.0
2025-02-11 03:03:30,24.815,45.63,5.2,400.0
2025-02-11 03:04:30,24.815,45.63,4.4,400.0
2025-02-11 03:05:30,24.815,45.65,4.3,400.0
2025-02-11 03:06:30,24.815,45.63,5.0,400.0
2025-02-11 03:07:30,24.815,45.64,4.7,400.0
2025-02-11 03:08:36,,,,400.0
2025-02-11 03:09:36,,,,400.0
2025-02-11 03:10:36,,,,400.0
2025-02-11 03:11:36,,,,400.0
2025-02-11 03:12:36,,,,400.0
2025-02-11 03:13:36,,,,400.0
2025-02-11 03:14:36,,,,400.0
2025-02-11 03:15:36,,,,400.0
2025-02-11 03:16:36,,,,400.0
2025-02-11 03:17:36,,,,400.0
2025-02-11 03:18:36,,,,400.0
2025-02-11 03:19:36,,,,400.0
2025-02-11 03:20:36,,,,400.0
2025-02-11 03:21:36,,,,400.0
2025-02-11 03:22:36,,,,400.0
2025-02-11 03:24:12,24.815,45.69,4.9,400.0
2025-02-11 03:25:12,24.815,45.7,4.2,400.0
2025-02-11 03:26:12,24.815,45.7,4.3,400.0
2025-02-11 03:27:12,24.815,45.67,4.5,400.0
2025-02-11 03:28:12,24.815,45.69,4.5,400.0
2025-02-11 03:29:12,24.815,45.68,5.0,400.0
2025-02-11 03:30:12,24.815,45.69,5.1,400.0
2025-02-11 03:31:12,24.815,45.69,4.5,400.0
2025-02-11 03:32:12,24.815,45.66,5.3,400.0
2025-02-11 03:33:12,24.815,45.69,4.3,400.0
2025-02-11 03:34:12,24.815,45.67,4.7,400.0
2025-02-11 03:35:12,24.815,45.65,4.7,400.0
2025-02-11 03:36:12,24.815,45.67,4.6,400.0
2025-02-11 03:37:12,24.815,45.64,4.8,400.0
2025-02-11 03:38:12,24.815,45.67,5.3,400.0
2025-02-11 03:39:23,24.815,45.67,5.1,400.0
2025-02-11 03:40:23,24.815,45.71,4.8,400.0
2025-02-11 03:41:23,24.815,45.69,4.9,400.0
2025-02-11 03:42:23,24.82,45.68,4.9,400.0
2025-02-11 03:43:23,24.82,45.68,5.1,400.0
2025-02-11 03:44:23,24.82,45.66,4.7,400.0
2025-02-11 03:45:23,24.82,45.65,4.5,400.0
2025-02-11 03:46:23,24.82,45.64,4.1,400.0
2025-02-11 03:47:23,24.82,45.67,5.4,400.0
2025-02-11 03:48:23,24.82,45.66,5.2,400.0
2025-02-11 03:49:23,24.82,45.67,5.2,400.0
2025-02-11 03:50:23,24.82,45.66,4.3,400.0
2025-02-11 03:51:23,24.82,45.7,4.3,400.0
2025-02-11 03:52:23,24.82,45.72,5.0,400.0
2025-02-11 03:53:23,24.815,45.7,4.5,400.0
2025-02-11 03:54:32,24.815,45.69,5.0,400.0
2025-02-11 03:55:32,24.815,45.7,4.4,400.0
2025-02-11 03:56:32,24.815,45.72,4.8,400.0
2025-02-11 03:57:32,24.815,45.69,4.8,400.0
2025-02-11 03:58:32,24.815,45.69,4.8,400.0
2025-02-11 03:59:32,24.815,45.69,5.6,400.0
2025-02-11 04:00:32,24.815,45.71,5.1,400.0
2025-02-11 04:01:32,24.81,45.71,4.4,400.0
2025-02-11 04:02:32,24.81,45.71,4.9,400.0
2025-02-11 04:03:32,24.81,45.73,4.8,400.0
2025-02-11 04:04:32,24.81,45.72,4.8,400.0
2025-02-11 04:05:32,24.805,45.68,4.9,400.0
2025-02-11 04:06:32,24.805,45.68,5.1,400.0
2025-02-11 04:07:32,24.805,45.72,4.3,400.0
2025-02-11 04:08:32,24.8,45.72,5.4,400.0
2025-02-11 04:09:30,24.8,45.77,4.6,400.0
2025-02-11 04:10:30,24.8,45.71,4.9,400.0
2025-02-11 04:11:30,24.8,45.73,5.2,400.0
2025-02-11 04:12:30,24.8,45.72,4.9,400.0
2025-02-11 04:13:30,24.805,45.72,4.4,400.0
2025-02-11 04:14:30,24.805,45.74,5.4,400.0
2025-02-11 04:15:30,24.805,45.73,4.9,400.0
2025-02-11 04:16:30,24.805,45.73,5.0,400.0
2025-02-11 04:17:30,24.805,45.73,5.2,400.0
2025-02-11 04:18:30,24.805,45.72,4.8,400.0
2025-02-11 04:19:30,24.81,45.71,4.9,400.0
2025-02-11 04:20:30,24.81,45.7,4.9,400.0
2025-02-11 04:21:30,24.81,45.79,4.9,400.0
2025-02-11 04:22:30,24.81,45.72,4.6,400.0
2025-02-11 04:23:30,24.81,45.74,4.5,400.0
2025-02-11 04:24:32,24.81,45.74,4.9,400.0
2025-02-11 04:25:32,24.81,45.76,5.3,400.0
2025-02-11 04:26:32,24.81,45.75,5.1,400.0
2025-02-11 04:27:32,24.81,45.75,4.9,400.0
2025-02-11 04:28:32,24.81,45.72,5.0,400.0
2025-02-11 04:29:32,24.81,45.72,5.3,400.0
2025-02-11 04:30:32,24.81,45.73,5.2,400.0
2025-02-11 04:31:32,24.81,45.73,5.0,400.0
2025-02-11 04:32:32,24.81,45.73,5.6,400.0
2025-02-11 04:33:32,24.81,45.73,4.7,400.0
2025-02-11 04:34:32,24.81,45.74,5.1,400.0
2025-02-11 04:35:32,24.81,45.73,4.9,400.0
2025-02-11 04:36:32,24.81,45.74,5.2,400.0
2025-02-11 04:37:32,24.805,45.71,5.3,400.0
2025-02-11 04:38:32,24.805,45.71,4.7,400.0
2025-02-11 04:39:54,24.805,45.72,4.6,400.0
2025-02-11 04:40:54,24.8,45.72,5.1,400.0
2025-02-11 04:41:54,24.8,45.74,5.4,400.0
2025-02-11 04:42:54,24.8,45.71,5.5,400.0
2025-02-11 04:43:54,24.8,45.72,5.2,400.0
2025-02-11 04:44:54,24.8,45.71,5.3,400.0
2025-02-11 04:45:54,24.8,45.75,5.2,400.0
2025-02-11 04:46:54,24.8,45.73,5.1,400.0
2025-02-11 04:47:54,24.805,45.76,5.0,400.0
2025-02-11 04:48:54,24.805,45.73,5.1,400.0
2025-02-11 04:49:54,24.805,45.74,5.3,400.0
2025-02-11 04:50:54,24.805,45.71,5.5,400.0
2025-02-11 04:51:54,24.8,45.73,5.9,400.0
2025-02-11 04:52:54,24.8,45.74,5.1,400.0
2025-02-11 04:53:54,24.8,45.73,5.0,400.0
2025-02-11 04:54:59,24.8,45.76,4.4,400.0
2025-02-11 04:55:59,24.8,45.77,5.2,400.0
2025-02-11 04:56:59,24.805,45.79,5.4,400.0
2025-02-11 04:57:59,24.805,45.8,5.4,400.0
2025-02-11 04:58:59,24.805,45.8,5.4,400.0
2025-02-11 04:59:59,24.81,45.82,6.1,400.0
2025-02-11 05:00:59,24.81,45.8,5.6,400.0
2025-02-11 05:01:59,24.815,45.83,5.7,400.0
2025-02-11 05:02:59,24.815,45.82,5.7,400.0
2025-02-11 05:03:59,24.82,45.81,5.9,400.0
2025-02-11 05:04:59,24.825,45.83,5.1,400.0
2025-02-11 05:05:59,24.83,45.84,4.7,400.0
2025-02-11 05:06:59,24.83,45.81,5.0,400.0
2025-02-11 05:07:59,24.83,45.78,4.8,400.0
2025-02-11 05:08:59,24.835,45.8,5.0,400.0
2025-02-11 05:10:17,24.835,45.77,5.2,400.0
2025-02-11 05:11:17,24.84,45.79,5.1,400.0
2025-02-11 05:12:17,24.84,45.8,5.2,400.0
2025-02-11 05:13:17,24.845,45.82,5.6,400.0
2025-02-11 05:14:17,24.85,45.81,5.0,400.0
2025-02-11 05:15:17,24.85,45.82,5.6,400.0
2025-02-11 05:16:17,24.855,45.81,5.2,400.0
2025-02-11 05:17:17,24.86,45.79,5.0,400.0
2025-02-11 05:18:17,24.86,45.76,5.6,400.0
2025-02-11 05:19:17,24.865,45.78,5.6,400.0
2025-02-11 05:20:17,24.87,45.81,5.3,400.0
2025-02-11 05:21:17,24.87,45.8,4.9,400.0
2025-02-11 05:22:17,24.875,45.76,4.8,400.0
2025-02-11 05:23:17,24.875,45.8,5.5,400.0
2025-02-11 05:24:17,24.88,45.75,5.5,400.0
2025-02-11 05:25:12,24.88,45.77,5.3,400.0
2025-02-11 05:26:12,24.885,45.87,5.1,400.0
2025-02-11 05:27:12,24.885,45.79,5.2,400.0
2025-02-11 05:28:12,24.89,45.8,5.2,400.0
2025-02-11 05:29:12,24.895,45.8,5.3,400.0
2025-02-11 05:30:12,24.9,45.83,5.1,400.0
2025-02-11 05:31:12,24.905,45.77,5.4,400.0
2025-02-11 05:32:12,24.905,45.81,5.2,400.0
2025-02-11 05:33:12,24.91,45.81,5.4,400.0
2025-02-11 05:34:12,24.915,45.77,5.7,400.0
2025-02-11 05:35:12,24.92,45.79,5.2,400.0
2025-02-11 05:36:12,24.92,45.76,5.5,400.0
2025-02-11 05:37:12,24.925,45.76,4.7,400.0
2025-02-11 05:38:12,24.93,45.76,5.5,400.0
2025-02-11 05:39:12,24.935,45.72,5.3,400.0
2025-02-11 05:40:33,24.935,45.78,4.5,400.0
2025-02-11 05:41:33,24.935,45.76,4.9,400.0
2025-02-11 05:42:33,24.94,45.78,5.0,400.0
2025-02-11 05:43:33,24.945,45.8,4.6,400.0
2025-02-11 05:44:33,24.95,45.8,4.8,400.0
2025-02-11 05:45:33,24.95,45.83,4.6,400.0
2025-02-11 05:46:33,24.955,45.82,5.1,400.0
2025-02-11 05:47:33,24.96,45.81,5.4,400.0
2025-02-11 05:48:33,24.965,45.8,6.0,400.0
2025-02-11 05:49:33,24.965,45.84,5.2,400.0
2025-02-11 05:50:33,24.97,45.78,5.7,400.0
2025-02-11 05:51:33,24.975,45.8,5.0,400.0
2025-02-11 05:52:33,24.98,45.81,5.6,400.0
2025-02-11 05:53:33,24.98,45.81,5.2,400.0
2025-02-11 05:54:33,24.985,45.81,5.1,400.0
2025-02-11 05:55:38,24.99,45.82,5.0,400.0
2025-02-11 05:56:38,24.99,45.89,5.9,400.0
2025-02-11 05:57:38,24.995,45.9,4.7,400.0
2025-02-11 05:58:38,24.995,45.9,5.5,400.0
2025-02-11 05:59:38,25.0,45.9,5.3,400.0
2025-02-11 06:00:38,25.005,45.88,5.9,400.0
2025-02-11 06:01:38,25.005,45.87,5.8,400.0
2025-02-11 06:02:38,25.005,45.9,5.3,400.0
2025-02-11 06:03:38,25.01,45.87,4.8,400.0
2025-02-11 06:04:38,25.015,45.94,5.6,400.0
2025-02-11 06:05:38,25.015,45.94,5.5,400.0
2025-02-11 06:06:38,25.02,45.9,6.0,400.0
2025-02-11 06:07:38,25.025,45.92,6.3,400.0
2025-02-11 06:08:38,25.025,45.9,5.7,400.0
2025-02-11 06:09:38,25.03,45.91,5.3,400.0
2025-02-11 06:10:44,25.035,45.93,5.5,400.0
2025-02-11 06:11:44,25.035,45.94,5.6,400.0
2025-02-11 06:12:44,25.04,45.94,5.8,400.0
2025-02-11 06:13:44,25.045,45.96,5.3,400.0
2025-02-11 06:14:44,25.05,45.99,5.4,400.0
2025-02-11 06:15:44,25.05,45.91,5.1,400.0
2025-02-11 06:16:44,25.055,45.95,5.4,400.0
2025-02-11 06:17:44,25.06,45.96,5.7,400.0
2025-02-11 06:18:44,25.065,45.95,6.0,400.0
2025-02-11 06:19:44,25.065,45.9,5.8,400.0
2025-02-11 06:20:44,25.065,45.98,5.2,400.0
2025-02-11 06:21:44,25.07,45.99,5.0,400.0
2025-02-11 06:22:44,25.07,45.92,5.4,400.0
2025-02-11 06:23:44,25.07,45.93,4.9,400.0
2025-02-11 06:24:44,25.07,45.92,5.3,400.0
2025-02-11 06:25:48,25.07,45.93,5.7,400.0
2025-02-11 06:26:46,25.075,45.92,5.3,400.0
2025-02-11 06:27:46,25.075,45.95,5.7,400.0
2025-02-11 06:28:46,25.075,45.94,5.1,400.0
2025-02-11 06:29:46,25.075,45.94,5.6,400.0
2025-02-11 06:30:46,25.075,45.94,5.3,400.0
2025-02-11 06:31:46,25.08,46.07,6.6,400.0
2025-02-11 06:32:46,25.08,46.03,4.7,400.0
2025-02-11 06:33:46,25.08,46.15,5.6,400.0
2025-02-11 06:34:46,25.085,46.3,5.7,400.0
2025-02-11 06:35:46,25.09,46.18,6.3,400.0
2025-02-11 06:36:46,25.09,46.17,5.7,400.0
2025-02-11 06:37:46,25.095,46.16,5.2,400.0
2025-02-11 06:38:46,25.1,46.22,5.3,400.0
2025-02-11 06:39:46,25.105,46.16,5.8,400.0
2025-02-11 06:40:46,25.11,46.08,5.5,400.0
2025-02-11 06:41:39,25.11,46.2,5.8,400.0
2025-02-11 06:42:39,25.12,46.13,5.0,400.0
2025-02-11 06:43:39,25.12,46.07,5.4,400.0
2025-02-11 06:44:39,25.125,46.16,7.5,400.0
2025-02-11 06:45:39,25.13,46.16,6.6,400.0
2025-02-11 06:46:39,25.135,46.16,6.8,400.0
2025-02-11 06:47:39,25.14,46.13,7.1,400.0
2025-02-11 06:48:39,25.145,46.14,6.7,400.0
2025-02-11 06:49:39,25.145,46.11,6.2,400.0
2025-02-11 06:50:39,25.15,46.22,7.2,400.0
2025-02-11 06:51:39,25.155,46.18,7.7,400.0
2025-02-11 06:52:39,25.155,46.23,6.8,400.0
2025-02-11 06:53:39,25.16,46.23,8.0,400.0
2025-02-11 06:54:39,25.165,46.2,8.0,400.0
2025-02-11 06:55:39,25.17,46.23,9.4,400.0
2025-02-11 06:56:46,25.17,46.24,8.1,400.0
2025-02-11 06:57:46,25.175,46.23,8.3,400.0
2025-02-11 06:58:46,25.175,46.25,9.0,400.0
2025-02-11 06:59:46,25.18,46.24,8.0,400.0
2025-02-11 07:00:46,25.185,46.25,8.0,400.0
2025-02-11 07:01:46,25.185,46.21,8.0,400.0
2025-02-11 07:02:46,25.19,46.23,7.0,400.0
2025-02-11 07:03:46,25.195,46.19,7.5,400.0
2025-02-11 07:04:46,25.2,46.17,8.0,400.0
2025-02-11 07:05:46,25.205,46.18,7.3,400.0
2025-02-11 07:06:46,25.205,46.16,7.5,400.0
2025-02-11 07:07:46,25.21,46.19,7.3,400.0
2025-02-11 07:08:46,25.215,46.27,7.5,400.0
2025-02-11 07:09:46,25.215,46.23,7.4,400.0
2025-02-11 07:10:46,25.215,46.2,6.9,400.0
2025-02-11 07:12:21,25.215,46.17,6.6,400.0
2025-02-11 07:13:21,25.215,46.16,6.4,400.0
2025-02-11 07:14:21,25.22,46.17,6.9,400.0
2025-02-11 07:15:21,25.22,46.15,6.1,400.0
2025-02-11 07:16:21,25.22,46.14,6.6,400.0
2025-02-11 07:17:21,25.225,46.2,6.7,400.0
2025-02-11 07:18:21,25.225,46.19,7.2,400.0
2025-02-11 07:19:21,25.225,46.17,6.6,400.0
2025-02-11 07:20:21,25.225,46.19,6.1,400.0
2025-02-11 07:21:21,25.23,46.16,6.0,400.0
2025-02-11 07:22:21,25.23,46.26,6.7,400.0
2025-02-11 07:23:21,25.23,46.2,6.4,400.0
2025-02-11 07:24:21,25.23,46.18,6.8,400.0
2025-02-11 07:25:21,25.23,46.23,6.1,400.0
2025-02-11 07:26:21,25.23,46.32,6.3,400.0
2025-02-11 07:27:19,25.23,46.29,6.2,400.0
2025-02-11 07:28:19,25.235,46.31,7.0,400.0
2025-02-11 07:29:19,25.23,46.29,5.7,400.0
2025-02-11 07:30:19,25.235,46.25,6.0,400.0
2025-02-11 07:31:19,25.235,46.26,6.0,400.0
2025-02-11 07:32:19,25.235,46.26,5.7,400.0
2025-02-11 07:33:19,25.235,46.24,5.9,400.0
2025-02-11 07:34:19,25.235,46.22,5.7,400.0
2025-02-11 07:35:19,25.235,46.28,6.0,400.0
2025-02-11 07:36:19,25.235,46.22,5.4,400.0
2025-02-11 07:37:19,25.235,46.19,6.2,400.0
2025-02-11 07:38:19,25.235,46.2,6.1,400.0
2025-02-11 07:39:19,25.235,46.23,5.9,400.0
2025-02-11 07:40:19,25.23,46.18,5.4,400.0
2025-02-11 07:41:19,25.23,46.15,5.9,400.0
2025-02-11 07:42:34,25.23,46.19,5.2,400.0
2025-02-11 07:43:34,25.225,46.2,6.6,400.0
2025-02-11 07:44:34,25.225,46.2,6.4,400.0
2025-02-11 07:45:34,25.22,46.23,5.5,400.0
2025-02-11 07:46:34,25.22,46.11,5.5,400.0
2025-02-11 07:47:34,25.215,46.15,5.2,400.0
2025-02-11 07:48:34,25.215,46.22,5.6,400.0
2025-02-11 07:49:34,25.215,46.2,5.4,400.0
2025-02-11 07:50:34,25.215,46.2,5.2,400.0
2025-02-11 07:51:34,25.21,46.15,5.1,400.0
2025-02-11 07:52:34,25.21,46.23,5.4,400.0
2025-02-11 07:53:34,25.21,46.22,5.6,400.0
2025-02-11 07:54:34,25.21,46.21,4.7,400.0
2025-02-11 07:55:34,25.21,46.2,5.9,400.0
2025-02-11 07:56:34,25.21,46.22,5.7,400.0
2025-02-11 07:57:50,25.21,46.21,5.0,400.0
2025-02-11 07:58:50,25.21,46.22,5.6,400.0
2025-02-11 07:59:50,25.205,46.22,5.5,400.0
2025-02-11 08:00:50,25.205,46.21,5.2,400.0
2025-02-11 08:01:50,25.205,46.21,5.5,400.0
2025-02-11 08:02:50,25.2,46.21,5.8,400.0
2025-02-11 08:03:50,25.2,46.2,5.7,400.0
2025-02-11 08:04:50,25.2,46.23,5.0,400.0
2025-02-11 08:05:50,25.2,46.14,5.2,400.0
2025-02-11 08:06:50,25.2,46.14,5.4,400.0
2025-02-11 08:07:50,25.2,46.12,5.5,400.0
2025-02-11 08:08:50,25.2,46.06,5.7,400.0
2025-02-11 08:09:50,25.2,46.03,5.4,400.0
2025-02-11 08:10:50,25.2,46.05,4.8,400.0
2025-02-11 08:11:50,25.195,46.09,5.1,400.0
2025-02-11 08:12:53,25.195,46.05,5.7,400.0
2025-02-11 08:13:53,25.195,46.02,5.3,400.0
2025-02-11 08:14:53,25.19,46.01,4.9,400.0
2025-02-11 08:15:53,25.19,45.96,4.5,400.0
2025-02-11 08:16:53,25.19,45.99,4.7,400.0
2025-02-11 08:17:53,25.185,46.0,4.7,400.0
2025-02-11 08:18:53,25.185,46.02,5.5,400.0
2025-02-11 08:19:53,25.18,46.01,5.0,400.0
2025-02-11 08:20:53,25.18,45.97,5.1,400.0
2025-02-11 08:21:53,25.175,45.94,5.8,400.0
2025-02-11 08:22:53,25.17,46.0,5.0,400.0
2025-02-11 08:23:53,25.165,45.97,5.3,400.0
2025-02-11 08:24:53,25.16,45.93,5.7,400.0
2025-02-11 08:25:53,25.15,45.98,5.5,400.0
2025-02-11 08:26:53,25.145,46.03,5.9,400.0
2025-02-11 08:27:50,25.14,46.11,5.5,400.0
2025-02-11 08:28:50,25.135,46.1,5.0,400.0
2025-02-11 08:29:50,25.125,46.07,5.5,400.0
2025-02-11 08:30:50,25.125,46.04,6.4,400.0
2025-02-11 08:31:50,25.12,46.05,5.5,400.0
2025-02-11 08:32:50,25.115,46.09,5.5,400.0
2025-02-11 08:33:50,25.11,46.06,5.7,400.0
2025-02-11 08:34:50,25.105,46.08,5.3,400.0
2025-02-11 08:35:50,25.1,46.06,5.1,400.0
2025-02-11 08:36:50,25.1,46.08,5.2,400.0
2025-02-11 08:37:50,25.095,46.08,5.6,400.0
2025-02-11 08:38:50,25.085,46.15,5.5,400.0
2025-02-11 08:39:50,25.08,46.14,4.2,400.0
2025-02-11 08:40:50,25.075,46.18,5.0,400.0
2025-02-11 08:41:50,25.07,46.28,5.1,400.0
2025-02-11 08:43:05,25.06,46.25,5.2,400.0
2025-02-11 08:44:05,25.055,46.25,5.4,400.0
2025-02-11 08:45:05,25.05,46.19,5.6,400.0
2025-02-11 08:46:05,25.045,46.22,5.2,400.0
2025-02-11 08:47:05,25.035,46.34,5.3,400.0
2025-02-11 08:48:05,25.035,46.34,5.3,400.0
2025-02-11 08:49:05,25.03,46.37,5.3,400.0
2025-02-11 08:50:05,25.025,46.39,5.6,400.0
2025-02-11 08:51:05,25.025,46.36,5.3,400.0
2025-02-11 08:52:05,25.02,46.35,6.5,400.0
2025-02-11 08:53:05,25.015,46.39,5.3,400.0
2025-02-11 08:54:05,25.01,46.39,5.6,400.0
2025-02-11 08:55:05,25.005,46.41,6.0,400.0
2025-02-11 08:56:05,25.0,46.44,5.9,400.0
2025-02-11 08:57:05,24.995,46.49,6.8,400.0
2025-02-11 08:58:14,24.99,46.65,7.0,400.0
2025-02-11 08:59:14,24.99,46.69,6.6,400.0
2025-02-11 09:00:14,24.985,46.58,6.7,400.0
2025-02-11 09:01:14,24.985,46.61,8.4,400.0
2025-02-11 09:02:14,24.98,46.57,8.3,400.0
2025-02-11 09:03:14,24.98,46.5,8.2,400.0
2025-02-11 09:04:14,24.975,46.58,8.1,400.0
2025-02-11 09:05:14,24.975,46.68,10.0,400.0
2025-02-11 09:06:14,24.97,46.68,10.3,400.0
2025-02-11 09:07:14,24.97,46.66,11.6,400.0
2025-02-11 09:08:14,24.965,46.64,10.5,400.0
2025-02-11 09:09:14,24.965,46.63,12.1,400.0
2025-02-11 09:10:14,24.96,46.64,11.0,400.0
2025-02-11 09:11:14,24.96,46.63,11.2,400.0
2025-02-11 09:12:14,24.96,46.64,9.9,400.0
2025-02-11 09:13:33,24.955,46.61,9.6,400.0
2025-02-11 09:14:33,24.95,46.72,10.6,400.0
2025-02-11 09:15:33,24.945,46.69,10.1,400.0
2025-02-11 09:16:33,24.945,46.63,9.3,400.0
2025-02-11 09:17:33,24.945,46.64,11.1,400.0
2025-02-11 09:18:33,24.94,46.66,10.3,400.0
2025-02-11 09:19:33,24.94,46.69,9.1,400.0
2025-02-11 09:20:33,24.94,46.77,8.4,400.0
2025-02-11 09:21:33,24.94,46.74,9.1,400.0
2025-02-11 09:22:33,24.935,46.69,9.4,400.0
2025-02-11 09:23:33,24.935,46.7,8.6,400.0
2025-02-11 09:24:33,24.935,46.75,9.0,400.0
2025-02-11 09:25:33,24.935,46.73,7.9,400.0
2025-02-11 09:26:33,24.93,46.8,8.9,400.0
2025-02-11 09:27:33,24.93,46.9,8.0,400.0
2025-02-11 09:28:23,24.93,47.02,8.3,400.0
2025-02-11 09:29:23,24.925,46.91,6.7,400.0
2025-02-11 09:30:23,24.92,46.8,8.0,400.0
2025-02-11 09:31:23,24.92,46.78,7.8,400.0
2025-02-11 09:32:23,24.915,46.8,8.1,400.0
2025-02-11 09:33:23,24.915,46.79,6.2,400.0
2025-02-11 09:34:23,24.915,46.79,6.7,400.0
2025-02-11 09:35:23,24.91,46.82,7.2,400.0
2025-02-11 09:36:23,24.905,46.86,7.2,400.0
2025-02-11 09:37:23,24.905,46.79,6.6,400.0
2025-02-11 09:38:23,24.9,46.79,6.3,400.0
2025-02-11 09:39:23,24.9,46.79,5.8,400.0
2025-02-11 09:40:23,24.9,46.84,6.2,400.0
2025-02-11 09:41:23,24.895,46.8,5.9,400.0
2025-02-11 09:42:23,24.89,46.82,6.5,400.0
2025-02-11 09:43:33,24.89,46.8,6.2,400.0
2025-02-11 09:44:33,24.885,46.85,5.8,400.0
2025-02-11 09:45:33,24.885,46.9,7.0,400.0
2025-02-11 09:46:33,24.88,46.82,6.6,400.0
2025-02-11 09:47:33,24.88,46.76,6.8,400.0
2025-02-11 09:48:33,24.875,46.75,6.4,400.0
2025-02-11 09:49:33,24.87,46.76,6.7,400.0
2025-02-11 09:50:33,24.87,46.78,6.0,400.0
2025-02-11 09:51:33,24.865,46.77,6.2,400.0
2025-02-11 09:52:33,24.86,46.74,6.7,400.0
2025-02-11 09:53:33,24.855,46.77,6.6,400.0
2025-02-11 09:54:33,24.85,46.76,6.0,400.0
2025-02-11 09:55:33,24.845,46.78,5.8,400.0
2025-02-11 09:56:33,24.84,46.81,5.9,400.0
2025-02-11 09:57:33,24.835,46.74,6.2,400.0
2025-02-11 09:58:48,24.825,46.81,5.9,400.0
2025-02-11 09:59:48,24.815,46.88,6.0,400.0
2025-02-11 10:00:48,24.81,46.88,5.9,400.0
2025-02-11 10:01:48,24.81,46.91,5.7,400.0
2025-02-11 10:02:48,24.805,46.89,6.0,400.0
2025-02-11 10:03:48,24.8,46.87,6.6,400.0
2025-02-11 10:04:48,24.795,46.87,5.7,400.0
2025-02-11 10:05:48,24.79,46.99,6.2,400.0
2025-02-11 10:06:48,24.785,47.06,6.0,400.0
2025-02-11 10:07:48,24.78,47.08,6.4,400.0
2025-02-11 10:08:48,24.775,47.01,6.4,400.0
2025-02-11 10:09:48,24.77,46.98,6.1,400.0
2025-02-11 10:10:48,24.765,46.91,6.3,400.0
2025-02-11 10:11:48,24.76,46.86,5.2,400.0
2025-02-11 10:12:48,24.755,46.88,5.7,400.0
